payload_commit_msg,repository_language
"bug 14301: suppress expected exceptions from showing annoying stack dump, the message will be logged at TRACE level. Reviewed-By: Kelven",Java
"bug 14301: suppress expected exceptions from showing annoying stack dump, the message will be logged at TRACE level. Reviewed-By: Kelven",Java
"bug 14301: suppress expected exceptions from showing annoying stack dump, the message will be logged at TRACE level. Reviewed-By: Kelven",Java
Removed super-annoying debug beep in RobotState.,Java
Fixing annoying log spam from metrics.,JavaScript
shell: evita que mensagem seja sobrescrita por entrada seguinte. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
mm: implementa validaçao de datas e valores para itens de preço do material. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
"pull custom encode_task from campbellr/taskw Remember to remove it when (if) it gets merged into taskw. Without this, syncing tasks with 'task merge' is really annoying, since taskwarior thinks that every task has changed every merge.",JavaScript
I hate SmartGit,JavaScript
Merge pull request #719 from mad-max/moviesets added MovieSets to Movie submenu,C
This egg stuff is annoying me.,Python
"Fixing annoying bugs with empty lists. Also reverted most of my pair? to list? changes, turns out that wasn't the real issue.",JavaScript
"core: argh, it is 2012, not 2011.",Objective-C
"make server port and hostname configurable, don't import mad until we're sure we are using it",Python
Added a full test with spaces in the filename I hate spaces.,C
"p930: Readjust touch calibration Much better Angry Birds accuracy, now O:-)",C
"argh, bing fetcher classes didn't get added",Objective-C
Removed annoying printouts,Java
argh. was in src dir when I tried to add everything!,C++
"Re-fix HLS for AC3. Argh. :) Fixes #10488 (again) This time I left in the debugging logging so if we have oddities later, we can run -v audio --loglevel debug and see what the buffering is actually doing.",C
"Retab, I hate mixed content, sorry.. Also I fixed double click zoom issues in IE & Opera, the wrapping container didn't cancel these events so they where actually causing the map to zoom in at the location of the dblclick.",JavaScript
"More gallery stuff. All this stuff is really annoying, actually",JavaScript
tasksel: desloca responsabilidade de instalaçao de tasksel para login. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
all: incluir elementos de dados como item do pacote de instalação. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
ughhh it is a string i hate you,Python
"Ignore annoying useless html warnings We use cms's today, so our html's are more dynamic without the need to include the entire contents of everything, so let's ignore useless warnings there.",VimL
"Committing fix for MH-8727, removes annoying logging message git-svn-id: https://opencast.jira.com/svn/MH/trunk@12098 e6edf6fb-f266-4316-afb4-e53d95876a76",Java
"Fix annoying little grammar typo in the ""derives from django-nani"" note.",Python
Only get annoyed about consecutive movement in the same direction.,Emacs Lisp
Update annoying-arrows-mode,Emacs Lisp
"Fixed annoying, small Notice error.",PHP
"Fixed an annoying bug for DNA sequences when results are just 3, minified css and javascript, optimised images.",Perl
"centred the dialog boxes, wrapped the dialog methods. Allowed acknowledgement of the weak signal dialog - this functionality may need some work - could be annoying in the cockpit.",JavaScript
markdown argh,Python
overcome the annoying C-j issue,VimL
"Fixing the heat events_list <stack name> Patch provided by Zane Bitter, thx.",Python
documents: corrige indexaçao de itens de modelo. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
"""i hate markdown's line break grammar""",JavaScript
Ignore annoying DS_Store,Ruby
Fixed an annoying issue with the use of non-anonymous functions in a jquery get. DNA parser will now also return a copy of the DNA,PHP
removed annoying new lines,C++
Remove rope for being annoying,VimL
Square back bar button... No damn back arrow!!! ARgh,Objective-C
mad changes,C++
"added some mad styles, bro",JavaScript
"Updating Underscore.js to 1.3.3. Closes #113. Note that any existing grunt templates containing \n or \r will be broken per documentcloud/underscore#553. If this error is encountered, a helpful error message will displayed for the user, who will hopefully not hate me.",JavaScript
"Fixed typo in testsuite text, removed frame time display for first 20 frames, muted the annoying sound",C
"Updating Underscore.js to 1.3.3. Closes #113. Note that any existing grunt templates containing \n or \r will be broken per documentcloud/underscore#553. If this error is encountered, a helpful error message will displayed for the user, who will hopefully not hate me.",JavaScript
Really annoying problem with the Comments count,JavaScript
Really annoying problem with the Comments count,JavaScript
Really annoying problem with the Comments count,JavaScript
Really annoying problem with the Comments count,JavaScript
Really annoying problem with the Comments count,JavaScript
Remove annoying debug messages and incorrect errors,C++
Eliminate overly-broad exception catching We probably don't want to catch e.g. KeyboardInterrupt in these cases. Signed-off-by: Zane Bitter <zbitter@redhat.com>,Python
Removed annoying underscore in js SMT array template key,Ruby
"Filenames are now all properly lowercase, annoying that git is case insensitive",Python
Getting rid of markdown intra emphasis Its really annoying that mark down considers things between a pair of '_' to be emphasis. I have removed this to make sno more programmer friendly. You can still use emphasis by placing the text between a pair of '*'. This works fine and does not get in the way of programmer style 'words',Ruby
documents: unifica campos REFERENCE_MODEL e ITEM_MODEL de MODELITEM. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
mm: define item de modelo para campo de seleção de material. Signed-off-by: Francisco Prates <mad.kanie@gmail.com>,Java
"I changed a lot of things, but I am not satisfied with how we are defining the API calls nor how they are made. We can definitely work on some type safety. Sorry if I destroyed you style. And I am oweing a better explanation of the auth cycle which I will put somewhere in the sources soon. Here is a REPL session showing how it works. Notice that the result of Http.mkAuthURL has to be actually pasted in browser and you have to login. Welcome to Scala version 2.9.1.final (Java HotSpot(TM) 64-Bit Server VM, Java 1.6.0_29). Type in expressions to have them evaluated. Type :help for more information. scala> Invoke.getFrob DO GET ON:https://api.rememberthemilk.com/services/rest/?api_sig=d2f6be0de20e0e25260e2bd31203b002&method=rtm.auth.getFrob&api_key=d4e8bd97ca6849271ab72c6713c9314a BODY <?xml version='1.0' encoding='UTF-8'?><rsp stat=""ok""><frob>b756f9df0af47800656581751e6de22c690b7f3d</frob></rsp> Response: <?xml version='1.0' encoding='UTF-8'?><rsp stat=""ok""><frob>b756f9df0af47800656581751e6de22c690b7f3d</frob></rsp> res0: Either[String,String] = Right(b756f9df0af47800656581751e6de22c690b7f3d) scala> Http.mkAuthUrl(res0.right.get) // The annoying browser thing. Paste it in browser. res1: java.net.URL = https://www.rememberthemilk.com/services/auth/?api_sig=1ba291d1a57e37e065534c68e1455b0f&frob=b756f9df0af47800656581751e6de22c690b7f3d&perms=read&api_key=d4e8bd97ca6849271ab72c6713c9314a scala> Invoke.getToken(res0.right.get) DO GET ON:https://api.rememberthemilk.com/services/rest/?api_sig=6e56c3243e45413ae060168c0f52803a&method=rtm.auth.getToken&api_key=d4e8bd97ca6849271ab72c6713c9314a&frob=b756f9df0af47800656581751e6de22c690b7f3d&perms=read BODY <?xml version='1.0' encoding='UTF-8'?><rsp stat=""ok""><auth><token>6d3084a6a4ede3cd16a71d4f43a4be7fbda62347</token><perms>read</perms><user id=""3821339"" username=""pedrofurla"" fullname=""Pedro Furlanetto""/></auth></rsp> Response: <?xml version='1.0' encoding='UTF-8'?><rsp stat=""ok""><auth><token>6d3084a6a4ede3cd16a71d4f43a4be7fbda62347</token><perms>read</perms><user id=""3821339"" username=""pedrofurla"" fullname=""Pedro Furlanetto""/></auth></rsp> res2: Either[String,String] = Right(6d3084a6a4ede3cd16a71d4f43a4be7fbda62347) scala> Invoke.getTasks(res2.right.get) DO GET ON:https://api.rememberthemilk.com/services/rest/?api_sig=a5b0099da076c5928bb4e8c4bf247ac4&method=rtm.tasks.getList&api_key=d4e8bd97ca6849271ab72c6713c9314a&auth_token=6d3084a6a4ede3cd16a71d4f43a4be7fbda62347 BODY <?xml version='1.0' encoding='UTF-8'?><rsp stat=""ok""><tasks rev=""8912pf8ymd0ccs4sgs4g808o4s4g4so""><list id=""25554054""/><list id=""25554055""><taskseries id=""153239274"" created=""2012-03-18T14:24:00Z"" modified=""2012-03-18T14:24:00Z"" name=""Try out Remember The Milk"" source=""js"" url="""" location_id=""""><tags/><participants/><notes/><task id=""241168935"" due=""2012-03-18T14:24:00Z"" has_due_time=""1"" added=""2012-03-18T14:24:00Z"" completed="""" deleted="""" priority=""1"" postponed=""0"" estimate=""""/></taskseries></list><list id=""25554056""/><list id=""25554057""/><list id=""25554058""/><list id=""25554059""/></tasks></rsp> res3: String = <?xml version='1.0' encoding='UTF-8'?><rsp stat=""ok""><tasks rev=""8912pf8ymd0ccs4sgs4g808o4s4g4so""><list id=""25554054""/><list id=""25554055""><taskseries id=""153239274"" created=""2012-03-18T14:24:00Z"" modified=""2012-03-18T14:24:00Z"" name=""Try out Remember The Milk"" source=""js"" url="""" location_id=""""><tags/><participants/><notes/><task id=""241168935"" due=""2012-03-18T14:24:00Z"" has_due_time=""1"" added=""2012-03-18T14:24:00Z"" completed="""" deleted="""" priority=""1"" postponed=""0"" estimate=""""/></taskseries></list><list id=""25554056""/><list id=""25554057""/><list id=""25554058""/><list id=""25554059""/></tasks></rsp>",Scala
